"V1" "V2" "V3" "V4" "V5" "V6" "extr" "extr" "extr" "extr"
"2013/11/30 15:55'57" 41608.66385 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:56'07" 41608.66397 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:56'17" 41608.66409 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:56'27" 41608.6642 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:56'37" 41608.66432 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:56'47" 41608.66443 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:56'57" 41608.66455 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:57'07" 41608.66466 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:57'17" 41608.66478 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:57'27" 41608.6649 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:57'37" 41608.66501 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:57'47" 41608.66513 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:57'57" 41608.66524 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:58'07" 41608.66536 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:58'17" 41608.66547 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:58'27" 41608.66559 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:58'37" 41608.66571 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:58'47" 41608.66582 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:58'57" 41608.66594 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:59'07" 41608.66605 26.1 15 1003.8 "" "" "" ""
"2013/11/30 15:59'17" 41608.66617 26.1 16 1003.8 "" "" "" ""
"2013/11/30 15:59'27" 41608.66628 26.2 14 1003.8 "" "" "" ""
"2013/11/30 15:59'37" 41608.6664 26.2 14 1003.8 "" "" "" ""
"2013/11/30 15:59'47" 41608.66652 26.2 14 1003.8 "" "" "" ""
"2013/11/30 15:59'57" 41608.66663 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:00'07" 41608.66675 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:00'17" 41608.66686 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:00'27" 41608.66698 26.2 14 1003.7 "" "" "" ""
"2013/11/30 16:00'37" 41608.66709 26.2 14 1003.7 "" "" "" ""
"2013/11/30 16:00'47" 41608.66721 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:00'57" 41608.66733 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:01'07" 41608.66744 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:01'17" 41608.66756 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:01'27" 41608.66767 26.2 14 1003.8 "" "" "" ""
"2013/11/30 16:01'37" 41608.66779 26.2 14 1003.7 "" "" "" ""
"2013/11/30 16:01'47" 41608.66791 26.2 14 1003.7 "" "" "" ""
"2013/11/30 16:01'57" 41608.66802 26.2 14 1003.7 "" "" "" ""
"2013/11/30 16:02'07" 41608.66814 26.2 14 1003.7 "" "" "" ""
"2013/11/30 16:02'17" 41608.66825 26.1 15 1003.8 "" "" "" ""
"2013/11/30 16:02'27" 41608.66837 26.1 15 1003.7 "" "" "" ""
"2013/11/30 16:02'37" 41608.66848 26.1 15 1003.7 "" "" "" ""
"2013/11/30 16:02'47" 41608.6686 26.1 15 1003.7 "" "" "" ""
"2013/11/30 16:02'57" 41608.66872 26.1 15 1003.7 "" "" "" ""
"2013/11/30 16:03'07" 41608.66883 26 15 1003.8 "" "" "" ""
"2013/11/30 16:03'17" 41608.66895 26 15 1003.8 "" "" "" ""
"2013/11/30 16:03'27" 41608.66906 26 15 1003.7 "" "" "" ""
"2013/11/30 16:03'37" 41608.66918 26 15 1003.7 "" "" "" ""
"2013/11/30 16:03'47" 41608.66929 25.9 15 1003.7 "" "" "" ""
"2013/11/30 16:03'57" 41608.66941 25.9 15 1003.7 "" "" "" ""
"2013/11/30 16:04'07" 41608.66953 25.9 15 1003.7 "" "" "" ""
"2013/11/30 16:04'17" 41608.66964 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:04'27" 41608.66976 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:04'37" 41608.66987 25.8 15 1003.7 "" "" "" ""
"2013/11/30 16:04'47" 41608.66999 25.8 15 1003.7 "" "" "" ""
"2013/11/30 16:04'57" 41608.6701 25.8 15 1003.7 "" "" "" ""
"2013/11/30 16:05'07" 41608.67022 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:05'17" 41608.67034 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:05'27" 41608.67045 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:05'37" 41608.67057 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:05'47" 41608.67068 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:05'57" 41608.6708 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:06'07" 41608.67091 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:06'17" 41608.67103 25.6 15 1003.7 "" "" "" ""
"2013/11/30 16:06'27" 41608.67115 25.6 15 1003.7 "" "" "" ""
"2013/11/30 16:06'37" 41608.67126 25.6 15 1003.7 "" "" "" ""
"2013/11/30 16:06'47" 41608.67138 25.6 15 1003.7 "" "" "" ""
"2013/11/30 16:06'57" 41608.67149 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:07'07" 41608.67161 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:07'17" 41608.67172 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:07'27" 41608.67184 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:07'37" 41608.67196 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:07'47" 41608.67207 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:07'57" 41608.67219 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:08'07" 41608.6723 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:08'17" 41608.67242 25.7 15 1003.8 "" "" "" ""
"2013/11/30 16:08'27" 41608.67253 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:08'37" 41608.67265 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:08'47" 41608.67277 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:08'57" 41608.67288 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:09'07" 41608.673 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:09'17" 41608.67311 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:09'27" 41608.67323 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:09'37" 41608.67334 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:09'47" 41608.67346 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:09'57" 41608.67358 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:10'07" 41608.67369 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:10'17" 41608.67381 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:10'27" 41608.67392 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:10'37" 41608.67404 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:10'47" 41608.67416 25.7 15 1003.7 "" "" "" ""
"2013/11/30 16:10'57" 41608.67427 25.7 16 1003.7 "" "" "" ""
"2013/11/30 16:11'07" 41608.67439 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:11'17" 41608.6745 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:11'27" 41608.67462 25.7 16 1003.8 "" "" "" ""
"2013/11/30 16:11'37" 41608.67473 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:11'47" 41608.67485 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:11'57" 41608.67497 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:12'07" 41608.67508 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:12'17" 41608.6752 25.8 16 1003.7 "" "" "" ""
"2013/11/30 16:12'27" 41608.67531 25.8 15 1003.7 "" "" "" ""
"2013/11/30 16:12'37" 41608.67543 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:12'47" 41608.67554 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:12'57" 41608.67566 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:13'07" 41608.67578 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:13'17" 41608.67589 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:13'27" 41608.67601 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:13'37" 41608.67612 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:13'47" 41608.67624 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:13'57" 41608.67635 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:14'07" 41608.67647 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:14'17" 41608.67659 25.8 16 1003.8 "" "" "" ""
"2013/11/30 16:14'27" 41608.6767 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:14'37" 41608.67682 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:14'47" 41608.67693 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:14'57" 41608.67705 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:15'07" 41608.67716 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:15'17" 41608.67728 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:15'27" 41608.6774 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:15'37" 41608.67751 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:15'47" 41608.67763 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:15'57" 41608.67774 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:16'07" 41608.67786 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:16'17" 41608.67797 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:16'27" 41608.67809 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:16'37" 41608.67821 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:16'47" 41608.67832 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:16'57" 41608.67844 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:17'07" 41608.67855 25.7 15 1003.9 "" "" "" ""
"2013/11/30 16:17'17" 41608.67867 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:17'27" 41608.67878 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:17'37" 41608.6789 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:17'47" 41608.67902 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:17'57" 41608.67913 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:18'07" 41608.67925 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:18'17" 41608.67936 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:18'27" 41608.67948 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:18'37" 41608.67959 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:18'47" 41608.67971 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:18'57" 41608.67983 25.6 16 1003.9 "" "" "" ""
"2013/11/30 16:19'07" 41608.67994 25.6 15 1003.9 "" "" "" ""
"2013/11/30 16:19'17" 41608.68006 25.6 16 1003.9 "" "" "" ""
"2013/11/30 16:19'27" 41608.68017 25.5 16 1003.9 "" "" "" ""
"2013/11/30 16:19'37" 41608.68029 25.5 16 1004 "" "" "" ""
"2013/11/30 16:19'47" 41608.68041 25.5 16 1004 "" "" "" ""
"2013/11/30 16:19'57" 41608.68052 25.5 16 1004 "" "" "" ""
"2013/11/30 16:20'07" 41608.68064 25.4 16 1004 "" "" "" ""
"2013/11/30 16:20'17" 41608.68075 25.4 16 1003.9 "" "" "" ""
"2013/11/30 16:20'27" 41608.68087 25.4 16 1003.9 "" "" "" ""
"2013/11/30 16:20'37" 41608.68098 25.4 16 1003.9 "" "" "" ""
"2013/11/30 16:20'47" 41608.6811 25.4 16 1003.9 "" "" "" ""
"2013/11/30 16:20'57" 41608.68122 25.3 17 1004 "" "" "" ""
"2013/11/30 16:21'07" 41608.68133 25.3 16 1004 "" "" "" ""
"2013/11/30 16:21'17" 41608.68145 25.3 16 1004 "" "" "" ""
"2013/11/30 16:21'27" 41608.68156 25.3 16 1004 "" "" "" ""
"2013/11/30 16:21'37" 41608.68168 25.3 16 1004 "" "" "" ""
"2013/11/30 16:21'47" 41608.68179 25.2 17 1003.9 "" "" "" ""
"2013/11/30 16:21'57" 41608.68191 25.3 15 1003.9 "" "" "" ""
"2013/11/30 16:22'07" 41608.68203 25.3 16 1003.9 "" "" "" ""
"2013/11/30 16:22'17" 41608.68214 25.3 16 1003.9 "" "" "" ""
"2013/11/30 16:22'27" 41608.68226 25.4 16 1004 "" "" "" ""
"2013/11/30 16:22'37" 41608.68237 25.4 16 1004 "" "" "" ""
"2013/11/30 16:22'47" 41608.68249 25.4 16 1004 "" "" "" ""
"2013/11/30 16:22'57" 41608.6826 25.5 16 1004 "" "" "" ""
"2013/11/30 16:23'07" 41608.68272 25.5 16 1004 "" "" "" ""
"2013/11/30 16:23'17" 41608.68284 25.6 16 1004 "" "" "" ""
"2013/11/30 16:23'27" 41608.68295 25.6 16 1004 "" "" "" ""
"2013/11/30 16:23'37" 41608.68307 25.6 16 1004 "" "" "" ""
"2013/11/30 16:23'47" 41608.68318 25.7 16 1004 "" "" "" ""
"2013/11/30 16:23'57" 41608.6833 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:24'07" 41608.68341 25.7 16 1003.9 "" "" "" ""
"2013/11/30 16:24'17" 41608.68353 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:24'27" 41608.68365 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:24'37" 41608.68376 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:24'47" 41608.68388 25.8 16 1003.9 "" "" "" ""
"2013/11/30 16:24'57" 41608.68399 25.9 16 1003.9 "" "" "" ""
"2013/11/30 16:25'07" 41608.68411 25.9 16 1003.9 "" "" "" ""
"2013/11/30 16:25'17" 41608.68422 25.9 16 1003.9 "" "" "" ""
"2013/11/30 16:25'27" 41608.68434 26 16 1003.9 "" "" "" ""
"2013/11/30 16:25'37" 41608.68446 26 16 1003.9 "" "" "" ""
"2013/11/30 16:25'47" 41608.68457 26 16 1003.9 "" "" "" ""
"2013/11/30 16:25'57" 41608.68469 26 16 1004 "" "" "" ""
"2013/11/30 16:26'07" 41608.6848 26 16 1004 "" "" "" ""
"2013/11/30 16:26'17" 41608.68492 26 16 1003.9 "" "" "" ""
"2013/11/30 16:26'27" 41608.68503 26 16 1003.9 "" "" "" ""
"2013/11/30 16:26'37" 41608.68515 26 16 1004 "" "" "" ""
"2013/11/30 16:26'47" 41608.68527 26 16 1004 "" "" "" ""
"2013/11/30 16:26'57" 41608.68538 26.1 16 1004 "" "" "" ""
"2013/11/30 16:27'07" 41608.6855 26.1 16 1004 "" "" "" ""
"2013/11/30 16:27'17" 41608.68561 26.1 16 1004 "" "" "" ""
"2013/11/30 16:27'27" 41608.68573 26.2 16 1004 "" "" "" ""
"2013/11/30 16:27'37" 41608.68584 26.2 16 1004 "" "" "" ""
"2013/11/30 16:27'47" 41608.68596 26.2 16 1004 "" "" "" ""
"2013/11/30 16:27'57" 41608.68608 26.3 16 1004 "" "" "" ""
"2013/11/30 16:28'07" 41608.68619 26.3 16 1004 "" "" "" ""
"2013/11/30 16:28'17" 41608.68631 26.3 16 1004 "" "" "" ""
"2013/11/30 16:28'27" 41608.68642 26.3 17 1004 "" "" "" ""
"2013/11/30 16:28'37" 41608.68654 26.4 16 1004 "" "" "" ""
"2013/11/30 16:28'47" 41608.68666 26.4 16 1004 "" "" "" ""
"2013/11/30 16:28'57" 41608.68677 26.4 16 1004 "" "" "" ""
"2013/11/30 16:29'07" 41608.68689 26.4 16 1004 "" "" "" ""
"2013/11/30 16:29'17" 41608.687 26.4 16 1004 "" "" "" ""
"2013/11/30 16:29'27" 41608.68712 26.4 16 1004 "" "" "" ""
"2013/11/30 16:29'37" 41608.68723 26.4 15 1004 "" "" "" ""
"2013/11/30 16:29'47" 41608.68735 26.5 15 1004 "" "" "" ""
"2013/11/30 16:29'57" 41608.68747 26.5 15 1004 "" "" "" ""
"2013/11/30 16:30'07" 41608.68758 26.4 16 1004 "" "" "" ""
"2013/11/30 16:30'17" 41608.6877 26.4 16 1004 "" "" "" ""
"2013/11/30 16:30'27" 41608.68781 26.4 15 1004 "" "" "" ""
"2013/11/30 16:30'37" 41608.68793 26.4 15 1004 "" "" "" ""
"2013/11/30 16:30'47" 41608.68804 26.4 15 1004 "" "" "" ""
"2013/11/30 16:30'57" 41608.68816 26.4 15 1004 "" "" "" ""
"2013/11/30 16:31'07" 41608.68828 26.4 15 1004 "" "" "" ""
"2013/11/30 16:31'17" 41608.68839 26.4 16 1004.1 "" "" "" ""
"2013/11/30 16:31'27" 41608.68851 26.4 15 1004.1 "" "" "" ""
"2013/11/30 16:31'37" 41608.68862 26.3 15 1004.1 "" "" "" ""
"2013/11/30 16:31'47" 41608.68874 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:31'57" 41608.68885 26.3 15 1004.1 "" "" "" ""
"2013/11/30 16:32'07" 41608.68897 26.3 15 1004.1 "" "" "" ""
"2013/11/30 16:32'17" 41608.68909 26.3 15 1004.1 "" "" "" ""
"2013/11/30 16:32'27" 41608.6892 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:32'37" 41608.68932 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:32'47" 41608.68943 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:32'57" 41608.68955 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:33'07" 41608.68966 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:33'17" 41608.68978 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:33'27" 41608.6899 26.3 16 1004.1 "" "" "" ""
"2013/11/30 16:33'37" 41608.69001 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:33'47" 41608.69013 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:33'57" 41608.69024 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:34'07" 41608.69036 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:34'17" 41608.69047 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:34'27" 41608.69059 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:34'37" 41608.69071 26.4 16 1004.2 "" "" "" ""
"2013/11/30 16:34'47" 41608.69082 26.4 16 1004.2 "" "" "" ""
"2013/11/30 16:34'57" 41608.69094 26.4 15 1004.3 "" "" "" ""
"2013/11/30 16:35'07" 41608.69105 26.4 16 1004.3 "" "" "" ""
"2013/11/30 16:35'17" 41608.69117 26.4 16 1004.2 "" "" "" ""
"2013/11/30 16:35'27" 41608.69128 26.4 15 1004.2 "" "" "" ""
"2013/11/30 16:35'37" 41608.6914 26.4 15 1004.2 "" "" "" ""
"2013/11/30 16:35'47" 41608.69152 26.4 15 1004.2 "" "" "" ""
"2013/11/30 16:35'57" 41608.69163 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:36'07" 41608.69175 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:36'17" 41608.69186 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:36'27" 41608.69198 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:36'37" 41608.69209 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:36'47" 41608.69221 26.3 16 1004.2 "" "" "" ""
"2013/11/30 16:36'57" 41608.69233 26.2 15 1004.2 "" "" "" ""
"2013/11/30 16:37'07" 41608.69244 26.2 15 1004.2 "" "" "" ""
"2013/11/30 16:37'17" 41608.69256 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:37'27" 41608.69267 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:37'37" 41608.69279 26.2 15 1004.2 "" "" "" ""
"2013/11/30 16:37'47" 41608.69291 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:37'57" 41608.69302 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:38'07" 41608.69314 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:38'17" 41608.69325 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:38'27" 41608.69337 26.2 16 1004.1 "" "" "" ""
"2013/11/30 16:38'37" 41608.69348 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:38'47" 41608.6936 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:38'57" 41608.69372 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:39'07" 41608.69383 26.2 16 1004.3 "" "" "" ""
"2013/11/30 16:39'17" 41608.69395 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:39'27" 41608.69406 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:39'37" 41608.69418 26.2 16 1004.1 "" "" "" ""
"2013/11/30 16:39'47" 41608.69429 26.2 16 1004.1 "" "" "" ""
"2013/11/30 16:39'57" 41608.69441 26.2 16 1004.1 "" "" "" ""
"2013/11/30 16:40'07" 41608.69453 26.2 16 1004.1 "" "" "" ""
"2013/11/30 16:40'17" 41608.69464 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:40'27" 41608.69476 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:40'37" 41608.69487 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:40'47" 41608.69499 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:40'57" 41608.6951 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:41'07" 41608.69522 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:41'17" 41608.69534 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:41'27" 41608.69545 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:41'37" 41608.69557 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:41'47" 41608.69568 26.1 16 1004.2 "" "" "" ""
"2013/11/30 16:41'57" 41608.6958 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:42'07" 41608.69591 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:42'17" 41608.69603 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:42'27" 41608.69615 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:42'37" 41608.69626 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:42'47" 41608.69638 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:42'57" 41608.69649 26.2 16 1004.2 "" "" "" ""
"2013/11/30 16:43'07" 41608.69661 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:43'17" 41608.69672 26.1 15 1004.3 "" "" "" ""
"2013/11/30 16:43'27" 41608.69684 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:43'37" 41608.69696 26.1 15 1004.3 "" "" "" ""
"2013/11/30 16:43'47" 41608.69707 26.1 16 1004.2 "" "" "" ""
"2013/11/30 16:43'57" 41608.69719 26.1 16 1004.2 "" "" "" ""
"2013/11/30 16:44'07" 41608.6973 26.1 16 1004.2 "" "" "" ""
"2013/11/30 16:44'17" 41608.69742 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:44'27" 41608.69753 26 16 1004.3 "" "" "" ""
"2013/11/30 16:44'37" 41608.69765 26 16 1004.3 "" "" "" ""
"2013/11/30 16:44'47" 41608.69777 26 16 1004.3 "" "" "" ""
"2013/11/30 16:44'57" 41608.69788 25.9 16 1004.3 "" "" "" ""
"2013/11/30 16:45'07" 41608.698 25.9 16 1004.3 "" "" "" ""
"2013/11/30 16:45'17" 41608.69811 25.8 16 1004.3 "" "" "" ""
"2013/11/30 16:45'27" 41608.69823 25.8 16 1004.3 "" "" "" ""
"2013/11/30 16:45'37" 41608.69834 25.8 17 1004.3 "" "" "" ""
"2013/11/30 16:45'47" 41608.69846 25.8 16 1004.3 "" "" "" ""
"2013/11/30 16:45'57" 41608.69858 25.8 17 1004.3 "" "" "" ""
"2013/11/30 16:46'07" 41608.69869 25.8 16 1004.3 "" "" "" ""
"2013/11/30 16:46'17" 41608.69881 25.7 17 1004.3 "" "" "" ""
"2013/11/30 16:46'27" 41608.69892 25.7 17 1004.3 "" "" "" ""
"2013/11/30 16:46'37" 41608.69904 25.7 16 1004.3 "" "" "" ""
"2013/11/30 16:46'47" 41608.69916 25.7 16 1004.3 "" "" "" ""
"2013/11/30 16:46'57" 41608.69927 25.7 16 1004.3 "" "" "" ""
"2013/11/30 16:47'07" 41608.69939 25.6 17 1004.3 "" "" "" ""
"2013/11/30 16:47'17" 41608.6995 25.6 16 1004.3 "" "" "" ""
"2013/11/30 16:47'27" 41608.69962 25.6 16 1004.3 "" "" "" ""
"2013/11/30 16:47'37" 41608.69973 25.6 17 1004.3 "" "" "" ""
"2013/11/30 16:47'47" 41608.69985 25.7 17 1004.3 "" "" "" ""
"2013/11/30 16:47'57" 41608.69997 25.7 16 1004.4 "" "" "" ""
"2013/11/30 16:48'07" 41608.70008 25.7 16 1004.4 "" "" "" ""
"2013/11/30 16:48'17" 41608.7002 25.7 16 1004.3 "" "" "" ""
"2013/11/30 16:48'27" 41608.70031 25.7 16 1004.3 "" "" "" ""
"2013/11/30 16:48'37" 41608.70043 25.7 17 1004.3 "" "" "" ""
"2013/11/30 16:48'47" 41608.70054 25.7 17 1004.3 "" "" "" ""
"2013/11/30 16:48'57" 41608.70066 25.7 17 1004.3 "" "" "" ""
"2013/11/30 16:49'07" 41608.70078 25.7 17 1004.4 "" "" "" ""
"2013/11/30 16:49'17" 41608.70089 25.8 17 1004.4 "" "" "" ""
"2013/11/30 16:49'27" 41608.70101 25.8 16 1004.4 "" "" "" ""
"2013/11/30 16:49'37" 41608.70112 25.8 17 1004.4 "" "" "" ""
"2013/11/30 16:49'47" 41608.70124 25.9 17 1004.3 "" "" "" ""
"2013/11/30 16:49'57" 41608.70135 25.9 17 1004.3 "" "" "" ""
"2013/11/30 16:50'07" 41608.70147 25.9 17 1004.3 "" "" "" ""
"2013/11/30 16:50'17" 41608.70159 26 17 1004.3 "" "" "" ""
"2013/11/30 16:50'27" 41608.7017 26 17 1004.3 "" "" "" ""
"2013/11/30 16:50'37" 41608.70182 26 17 1004.3 "" "" "" ""
"2013/11/30 16:50'47" 41608.70193 26 17 1004.3 "" "" "" ""
"2013/11/30 16:50'57" 41608.70205 26.1 17 1004.4 "" "" "" ""
"2013/11/30 16:51'07" 41608.70216 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:51'17" 41608.70228 26.1 17 1004.3 "" "" "" ""
"2013/11/30 16:51'27" 41608.7024 26.1 17 1004.3 "" "" "" ""
"2013/11/30 16:51'37" 41608.70251 26.1 16 1004.3 "" "" "" ""
"2013/11/30 16:51'47" 41608.70263 26.1 17 1004.3 "" "" "" ""
"2013/11/30 16:51'57" 41608.70274 26.1 17 1004.4 "" "" "" ""
"2013/11/30 16:52'07" 41608.70286 26.1 17 1004.4 "" "" "" ""
"2013/11/30 16:52'17" 41608.70297 26.2 17 1004.4 "" "" "" ""
"2013/11/30 16:52'27" 41608.70309 26.2 17 1004.4 "" "" "" ""
"2013/11/30 16:52'37" 41608.70321 26.2 17 1004.3 "" "" "" ""
"2013/11/30 16:52'47" 41608.70332 26.2 17 1004.3 "" "" "" ""
"2013/11/30 16:52'57" 41608.70344 26.2 17 1004.3 "" "" "" ""
